mean,std,sum,kurtosis,skewness
0.4071965272875109,0.09188939991455022,252.46184691825675,0.1861962253185223,-0.05029506624035831
17.34813233186116,12.334868211758275,10755.842045753918,12.669254669311703,2.713510699675984
0.2573323955086402,0.053814468581406365,159.54608521535692,3.0684320521350505,1.4411631042534618
0.5788026436550467,0.635195131721248,358.85763906612897,3.1865712908271453,1.0786536502282509
0.18867213217664153,1.821368255697669,116.97672194951774,36.70028220611219,4.766220468505368
0.45789510057986216,0.10624722074358117,283.8949623595145,1.2389040095702342,0.302201615369161
4121.05590521876,956.2249866922307,2555054.6612356314,1.2389040095702333,0.3022016153691601
0.08375459124612886,0.03882837166115397,51.92784657259989,4.948808726498368,1.727360643086698
0.35826172879021284,1.784406299474712,222.12227184993196,94.48232172739705,-5.657848635100359
13.983278492755433,35.21216873810156,8669.632665508369,318.21649810632056,15.664840219963901
4120.611684761306,956.1316130941384,2554779.2445520097,1.2389638726126853,0.3022128592418795
0.480116199212669,0.11128726477534231,297.6720435118548,1.0044427470542212,0.16240146108215528
0.5030422316882581,0.10800993862090855,311.88618364672004,0.9791623899506283,0.10130131089805412
4527.380085194324,972.0894475881754,2806975.652820481,0.9791623899506239,0.10130131089804582
0.10183328211043317,0.045021292502136614,63.136634908468565,5.785258935913859,2.13522704223922
-0.04011998962224084,1.7441743671200025,-24.87439356578932,89.58318235568439,-5.736738598796819
7.913285852982419,30.48726049890883,4906.2372288491,516.9748141468017,21.879534251506215
4526.864116269087,971.9982364767683,2806655.752086834,0.9791656678820626,0.10130110955033891
0.5231532857556526,0.11029496920028449,324.35503716850457,0.9223407352882731,0.012387325743045234
0.4288955760863258,0.11990969711598072,265.915257173522,0.2204866570915751,-0.028857766168295308
3860.0601847769317,1079.1872740438262,2393237.3145616977,0.22048665709155113,-0.028857766168301973
0.11431366455660424,0.04524907691242438,70.87447202509463,7.208332232972721,2.016060127938554
0.7125655662108484,1.6441322117690043,441.790651050726,125.8651869560318,-7.016920445802721
5.948907925758426,30.166730696092046,3688.322913970224,545.7593237442463,22.762193112752367
3859.633653770949,1079.0894661967145,2392972.8653379884,0.22042488622730572,-0.028874394716888244
0.45243555183485296,0.128248133733317,280.5100421376088,-0.03417553089053671,-0.16833892905942593
0.5414588217854119,0.05935276853447298,335.70446950695543,2.0492909193964595,0.12047055627273762
4873.129396068709,534.1749168102575,3021340.2255625995,2.049290919396439,0.12047055627272747
0.07696867604073754,0.01786485034895374,47.720579145257275,-0.15285681177323962,-0.29210950310128647
-0.652436490132997,1.159531189532094,-404.51062388245816,348.57830984020643,-16.340414728458743
8.071992474700117,28.220573294266366,5004.635334314073,560.3877705431992,23.19656474908346
4872.586316232329,534.1182147481495,3021003.516064044,2.0492223312909577,0.12046070147387197
0.5424253828599893,0.05977079372544827,336.30373737319337,1.9721103705851384,0.11175649639974079
0.4632403800227016,0.0645911226662167,287.209035614075,3.0308418466121596,0.5398618398365473
0.6227429156376328,0.06679092001621544,386.10060769533237,0.31775275406946024,-0.4251866878233605
0.6026273777579477,0.06349809327930687,373.6289742099276,0.6814085389525983,-0.33294910416410906
0.05454108694639358,0.010098360490716591,33.81547390676402,0.26644415124429965,-0.4807396847022652
3181.274509437384,96.62683679099095,1972390.1958511781,-0.2559937303951436,0.05512891019567532
1917.2995446146856,210.42858532457802,1188725.717661105,0.9829367413366943,-0.28349518958114556
0.5482856169636894,0.08448479628814297,339.9370825174874,2.200854826545374,-0.8201921873520913
4934.5705526732045,760.3631665932858,3059433.7426573867,2.2008548265453935,-0.8201921873520918
0.1654359152054122,0.05141229869758948,102.57026742735556,0.7396224153918416,0.963179192586026
-0.2128522572131985,1.2385178072577507,-131.96839947218308,375.7482640517914,-17.13635008814914
1.310714241433635,30.45765169269829,812.6428296888537,613.356522002708,24.789814119704012
1.5515002321897587e-05,4.5946084550646944e-05,0.009619301439576504,-0.3468001281853681,-0.19001005669126975
0.4468256171356586,0.07583631534733065,277.03188262410833,2.632696323217468,-0.1821353933538598
4021.430554220929,682.5268381259756,2493286.943616976,2.6326963232174494,-0.18213539335386855
0.181574582764317,0.052391441924940135,112.57624131387655,-0.17028129863119412,0.20830399408178432
0.29619938390837125,0.5599106665594399,183.6436180231902,12.658512184476487,2.0618236290051266
0.09290661261178672,2.4194322373195227,57.60209981930777,102.4313343456857,8.379066195047377
-4.162320930265924e-06,5.5074876082739924e-05,-0.0025806389767648727,-0.8919797900743429,0.006397601190065122
0.007140858653516948,0.004283061924157582,4.427332365180508,-0.9818083215189515,0.1861570850045104
0.07853528188698024,0.02782556552183866,48.69187476992774,-1.109255775175931,-0.23442503224430383
3.4266413928926416,2.208488768849819,2124.5176635934376,4.117655173721981,1.5107834429757425
64.26772788165293,38.54755731741823,39845.99128662482,-0.9818083215189519,0.18615708500450953
0.2935408813321721,0.07217711025020636,181.9953464259467,-0.22742047474597094,0.7378826190847888
2641.8679319895487,649.5939922518584,1637958.1178335203,-0.2274204747459665,0.7378826190847919
0.1201002475176672,0.02104812653605309,74.46215346095366,0.5989530859583909,0.6727384322626052
3.23745896143524,1.1804113153056082,2007.2245560898489,0.2167143392585218,-0.96540065957796
16.295568290553447,5.872597793302803,10103.252340143137,-0.3567560474699465,0.0062799477976001016
0.39761989023227245,0.0771836545019033,246.52433194400894,-0.41925227931950726,0.5167809348363611
0.7137338617504059,0.7278162128374662,442.51499428525165,28.05529636425263,3.82725846181627
23.289137263579658,24.057731323143006,14439.265103419388,7.7783785545368485,2.2078099674617664
25.0,1.1334050891286174e-15,15500.0,,
50.0,3.1544583286641992e-15,31000.0,,
5.443425610252351,3.2651136323194025,3374.923878356458,1.2775491934772818,1.18366541084138
0.48143575459664,0.06992068067040115,298.4901678499168,0.7256765717560634,-0.04404228866871608
4332.921791369762,629.2861260336095,2686411.5106492527,0.7256765717560558,-0.04404228866873387
0.16282818357312995,0.03778861342817684,100.95347381534057,0.016485606668460218,0.5384638850575649
0.15425791284113657,0.5269996989944288,95.63990596150468,1.88402818690827,-0.21287862308446587
1.7204045321055563,2.924303073466595,1066.650809905445,6.436910129541989,2.139564275854607
0.7219062560335481,0.08898444895168385,447.5818787407998,0.20854118247502695,-0.3456090208255724
0.09684031451878881,0.02987896532007075,60.040995001649065,0.23374192047935027,0.5575341937778419
0.30027067369874333,0.09456138294125604,186.16781769322085,-0.10083699685757974,0.28050896945384524
0.09535807148354353,0.024853495173945157,59.122004319796986,1.1722656135538196,0.12979287283568375
0.25328036596487485,0.03071241720900699,157.0338268982224,0.04483489949070929,-0.4789454361778794
